z_eff_0,z_eff_1,z_eff_2,z_eff_3,z_eff_4,z_eff_5,z_eff_6,z_eff_7,z_eff_8,z_eff_9,z_eff_10,z_eff_11,z_eff_12,z_eff_13,z_eff_14,z_eff_15,z_eff_16,z_eff_17,z_eff_18,z_eff_19,z_eff_20,z_eff_21,z_eff_22,z_eff_23,z_eff_24,z_eff_25,z_eff_26,z_eff_27,z_eff_28,z_eff_29,z_eff_30,z_eff_31,z_eff_32,z_eff_33,z_eff_34,z_eff_35,z_eff_36,z_eff_37,z_eff_38,z_eff_39,z_eff_40
12.409391,12.388491,12.32958,12.238356,12.120521,11.981796,11.827922,11.664463,11.494996,11.321903,11.147565,10.974043,10.800615,10.625148,10.445513,10.260084,10.067873,9.867918,9.659627,9.44293,9.214534,8.976304,8.730132,8.476476,8.216056,7.949501,7.6774845,7.3950567,7.103363,6.808216,6.5098853,6.208955,5.870476,5.5288076,5.1809845,4.7321186,4.1956177,3.6838217,2.6748223,1.4970143,1.0274347
13.945638,13.920205,13.846131,13.726762,13.56547,13.365667,13.130809,12.864559,12.572292,12.260407,11.935338,11.603311,11.268762,10.93519,10.606014,10.283667,9.969273,9.663777,9.367474,9.079737,8.797142,8.5200615,8.2484045,7.980882,7.7164474,7.4539857,7.1925864,6.9268665,6.656618,6.385812,6.1138444,5.84059,5.535488,5.2275405,4.9135485,4.5101023,4.0284867,3.5656762,2.6291027,1.5073911,1.0261497
12.806415,12.785603,12.724764,12.626301,12.492639,12.326229,12.129561,11.905249,11.656802,11.38828,11.103777,10.807284,10.50173,10.1894865,9.872892,9.55403,9.23462,8.916274,8.600394,8.288075,7.9775186,7.6710005,7.370313,7.075889,6.788051,6.5069127,6.2324915,5.960301,5.6906753,5.427399,5.169935,4.9179115,4.6445413,4.3751783,4.107596,3.7713866,3.3746963,3.0003283,2.2657382,1.3996574,1.0426112
12.880662,12.794109,12.562283,12.226966,11.830002,11.413284,11.018722,10.685143,10.419234,10.208408,10.039807,9.900783,9.780405,9.66864,9.555607,9.435024,9.3053055,9.16519,9.013819,8.850889,8.673144,8.482192,8.279799,8.066443,7.842923,7.60998,7.3684473,7.113866,6.847549,6.5753036,6.2976637,6.015471,5.6953735,5.370547,5.038245,4.6071095,4.090365,3.5964777,2.6197615,1.4789402,1.0246366
9.104794,9.087025,9.035112,8.9511595,8.837285,8.695637,8.528395,8.337889,8.127715,7.902225,7.6657968,7.422715,7.1763997,6.9298077,6.685842,6.4468093,6.214218,5.989449,5.773376,5.566157,5.3662934,5.17431,4.990263,4.8134584,4.6431494,4.478485,4.3186674,4.1603937,4.0032077,3.8488867,3.6967301,3.5463185,3.3810658,3.2162523,3.0501335,2.8384132,2.5867283,2.3467932,1.8605597,1.2765908,1.0285683
14.5962515,14.579928,14.531808,14.453169,14.34531,14.209554,14.047255,13.859914,13.65022,13.421581,13.177437,12.9211445,12.6552515,12.381871,12.103086,11.820503,11.535091,11.247709,10.958886,10.668676,10.373499,10.074981,9.7743635,9.471293,9.165646,8.857178,8.545774,8.2252655,7.896206,7.564434,7.2297487,6.8924294,6.5135055,6.130675,5.740269,5.2365227,4.6343765,4.058156,2.9145317,1.5716329,1.0254812
11.781677,11.741395,11.628809,11.456324,11.23637,10.981412,10.703952,10.415943,10.123204,9.827873,9.532059,9.2376995,8.945151,8.653949,8.363617,8.074539,7.7882104,7.506118,7.229507,6.959285,6.6941185,6.4356565,6.1850224,5.942268,5.7072363,5.479571,5.2588477,5.0411797,4.8264112,4.6170993,4.412478,4.212006,3.9944186,3.7793312,3.5645368,3.293878,2.9741783,2.6706946,2.0638537,1.3390645,1.0315452
9.893889,9.859835,9.767765,9.632838,9.470224,9.2951145,9.122704,8.967115,8.831266,8.711352,8.603485,8.503818,8.408701,8.314595,8.217997,8.116217,8.007627,7.8906775,7.764317,7.6281962,7.479553,7.319669,7.149992,6.970914,6.783139,6.587336,6.38424,6.170175,5.9462566,5.7173314,5.4838586,5.2465515,4.977546,4.7045593,4.4252853,4.0631323,3.6290655,3.2139466,2.387843,1.4169662,1.0246365
13.620363,13.604319,13.557498,13.481875,13.37944,13.252203,13.1022,12.931579,12.743423,12.541374,12.329094,12.110074,11.886287,11.658925,11.429147,11.197527,10.963864,10.727865,10.489031,10.246565,9.9960165,9.738477,9.474928,9.204812,8.928066,8.644608,8.354569,8.051984,7.73776,7.418275,7.093745,6.764848,6.3923287,6.0148635,5.629181,5.12877,4.529166,3.9569268,2.8339446,1.5323666,1.024777
9.508382,9.490355,9.437862,9.353298,9.239074,9.097624,8.93141,8.743037,8.536262,8.315536,8.085337,7.850007,7.612693,7.3759127,7.1421366,6.913204,6.6901126,6.4737387,6.2645245,6.062295,5.8649473,5.672958,5.4864426,5.3046713,5.1269917,4.952678,4.7810965,4.6086483,4.435123,4.2629714,4.0916815,3.9210393,3.7316115,3.541737,3.3495314,3.1028965,2.8088195,2.5285687,1.966861,1.3003349,1.0256753
9.259464,9.248448,9.216152,9.163703,9.092242,9.002925,8.896928,8.775506,8.640563,8.494394,8.339314,8.177567,8.010693,7.839875,7.666272,7.4907694,7.3138814,7.1360555,6.9575815,6.7785215,6.5968375,6.413539,6.229426,6.044369,5.8583684,5.671345,5.4832773,5.290624,5.0937304,4.8959575,4.697167,4.497485,4.2742615,4.049353,3.8206315,3.526415,3.175104,2.8391843,2.163991,1.3608304,1.0256267
9.933738,9.9176655,9.870796,9.795163,9.692816,9.565826,9.416298,9.246464,9.059648,8.859829,8.651006,8.43705,8.220712,8.004155,7.7894917,7.5782228,7.3710337,7.168495,6.9707794,6.777492,6.586406,6.397807,6.211695,6.027281,5.8439574,5.661068,5.4780927,5.291468,5.1011376,4.9098835,4.7173586,4.523539,4.3072276,4.0885797,3.8653142,3.5787456,3.2365546,2.906648,2.225934,1.3958305,1.0248973
15.351193,15.324272,15.246264,15.121325,14.953628,14.747388,14.506864,14.236501,13.942286,13.631132,13.309976,12.985441,12.661487,12.340697,12.025578,11.717501,11.416347,11.121821,10.833121,10.548719,10.263537,9.9777775,9.691443,9.403078,9.111821,8.8168335,8.51759,8.207811,7.8879104,7.56371,7.2350993,6.9024973,6.5272255,6.1469574,5.758141,5.2552285,4.6532316,4.0763736,2.928185,1.5771239,1.0247105
15.289972,15.232448,15.076692,14.847957,14.5715275,14.272726,13.976897,13.707723,13.471317,13.26325,13.078938,12.913565,12.760465,12.612053,12.460827,12.30131,12.130668,11.946266,11.746366,11.530481,11.294287,11.039916,10.769769,10.484542,10.185388,9.8733835,9.549707,9.20849,8.851503,8.486459,8.114064,7.7354245,7.306157,6.870323,6.424114,5.845751,5.1528773,4.4894686,3.1768034,1.6418318,1.0246365
10.77524,10.764075,10.731013,10.676708,10.601824,10.507043,10.39307,10.260703,10.1114855,9.947418,9.770524,9.582805,9.385902,9.181272,8.97035,8.754399,8.534428,8.3113785,8.086045,7.8590136,7.6283274,7.3956785,7.162455,6.928895,6.695292,6.4618073,6.2286034,5.991619,5.7513704,5.511827,5.2728143,5.0343986,4.770193,4.5055943,4.23818,3.8966527,3.4903648,3.102976,2.329962,1.412924,1.0303879
13.891477,13.876007,13.830496,13.756293,13.65477,13.52732,13.375368,13.200475,13.005291,12.793127,12.567323,12.33112,12.086824,11.836258,11.581201,11.322949,11.062143,10.799315,10.534708,10.268136,9.995968,9.719588,9.44007,9.156991,8.870221,8.579546,8.284907,7.9804754,7.6668673,7.349784,7.029143,6.7053185,6.340905,5.972248,5.595873,5.109856,4.528584,3.9719176,2.8640797,1.5600905,1.0265728
11.478668,11.461296,11.410101,11.326469,11.211808,11.06755,10.895159,10.696256,10.473706,10.231134,9.9721985,9.700527,9.419339,9.131627,8.840344,8.548077,8.256903,7.9687834,7.6852775,7.4073687,7.133532,6.8655186,6.6045065,6.3505063,6.103371,5.8627596,5.628284,5.3956575,5.16481,4.93879,4.716893,4.498674,4.2602777,4.023982,3.787483,3.487886,3.133166,2.7970338,2.133138,1.3511009,1.0318997
12.107823,12.020017,11.784968,11.445273,11.043587,10.622618,10.225091,9.890629,9.626456,9.420373,9.259899,9.13264,9.026965,8.931655,8.835655,8.732035,8.619236,8.496076,8.361808,8.216304,8.057117,7.885673,7.7035513,7.511298,7.309698,7.099459,6.8813586,6.6517615,6.41181,6.166382,5.9159274,5.6611557,5.373372,5.080938,4.781168,4.3940077,3.9305394,3.4844477,2.5787883,1.492171,1.0246387
9.866605,9.830048,9.727702,9.570573,9.369693,9.136136,8.881012,8.615163,8.346242,8.079982,7.8220744,7.5778027,7.3491216,7.1362824,6.9394584,6.7577844,6.5890427,6.4308934,6.2809124,6.136549,5.993607,5.8509126,5.707622,5.5622907,5.4142017,5.2627926,5.1077724,4.9460974,4.778105,4.6069155,4.4326444,4.255665,4.0559907,3.853277,3.645692,3.3775432,3.05641,2.747654,2.1164262,1.3545648,1.0246372
9.65403,9.631537,9.566466,9.46244,9.323102,9.152129,8.953237,8.7303,8.488563,8.234079,7.972923,7.71093,7.451952,7.1988077,6.954238,6.7200165,6.4966426,6.2844577,6.083251,5.892028,5.708357,5.5317173,5.3613367,5.195858,5.034189,4.875243,4.7181263,4.5596757,4.399512,4.239594,4.0794506,3.9189146,3.740937,3.5615351,3.3788466,3.1455352,2.8674552,2.5992167,2.0391035,1.3480854,1.0317628
13.351516,13.344439,13.322948,13.286657,13.23519,13.16818,13.085282,12.986218,12.871288,12.741139,12.596442,12.437881,12.266075,12.081604,11.88505,11.676974,11.457898,11.228299,10.988656,10.739431,10.477693,10.205582,9.925045,9.6365185,9.340677,9.038067,8.729296,8.408928,8.07808,7.742957,7.403762,7.0610743,6.67622,6.286958,5.8896613,5.378111,4.7670097,4.1808147,3.006941,1.6153237,1.0330852
11.617663,11.577227,11.461542,11.279063,11.038281,10.747735,10.416019,10.051929,9.665838,9.269052,8.872888,8.488064,8.120332,7.7728868,7.4487925,7.149384,6.873727,6.6206503,6.388293,6.1738167,5.97252,5.7825484,5.6019945,5.4282684,5.259436,5.0937033,4.929652,4.7632713,4.5939984,4.4242215,4.253427,4.0815063,3.888666,3.6937895,3.4949906,3.2383833,2.9312916,2.6370494,2.040563,1.326466,1.0246872
13.649847,13.584564,13.410477,13.160255,12.8666115,12.56229,12.280039,12.04979,11.872183,11.730306,11.607037,11.486393,11.361629,11.230678,11.091538,10.942614,10.782811,10.611079,10.426738,10.229623,10.015936,9.787594,9.546514,9.293047,9.028014,8.752198,8.466504,8.1654625,7.850581,7.528806,7.2007484,6.867391,6.4888563,6.104832,5.71211,5.202043,4.590585,4.007073,2.8631625,1.5390197,1.0246372
9.703854,9.690016,9.649523,9.583908,9.49472,9.383529,9.251925,9.10162,8.935276,8.756138,8.567467,8.372431,8.173345,7.972074,7.7704487,7.5698185,7.3708954,7.1742973,6.9803195,6.7887974,6.597332,6.406652,6.217203,6.0284686,5.840079,5.6516047,5.462725,5.2694964,5.07206,4.8738,4.674479,4.4741864,4.249461,4.022957,3.7926123,3.4951437,3.1394072,2.8004305,2.128248,1.3404974,1.0264663
11.283379,11.266302,11.216159,11.134582,11.02322,10.88375,10.717875,10.527436,10.315381,10.085329,9.840928,9.585763,9.322732,9.054364,8.783155,8.511214,8.240124,7.9713545,7.706054,7.4449043,7.186353,6.9318676,6.6824784,6.4381785,6.198917,5.9644823,5.7346406,5.505566,5.27734,5.0529437,4.831837,4.6136937,4.3757463,4.1393223,3.9020839,3.6027415,3.2486107,2.9106097,2.2259092,1.3978168,1.0331256
9.12342,9.02729,8.768044,8.389433,7.935274,7.4494505,6.975875,6.555825,6.202983,5.9144597,5.6870914,5.51681,5.3922725,5.298481,5.2205944,5.148596,5.078773,5.0078783,4.933598,4.854947,4.7698374,4.678569,4.581852,4.479877,4.373011,4.2616,4.14604,4.0244274,3.8973744,3.7674677,3.6349657,3.5002687,3.3481882,3.1938026,3.035787,2.8315513,2.5868127,2.3517656,1.8678906,1.2805043,1.0246365
9.977378,9.960388,9.911739,9.834922,9.73344,9.610824,9.470622,9.316444,9.15225,8.982211,8.810495,8.640974,8.475021,8.312737,8.1541815,7.9988494,7.845497,7.6928086,7.539475,7.384193,7.2238054,7.058304,6.8878727,6.7119446,6.5304756,6.3434687,6.1511,5.9501214,5.7411947,5.5281367,5.31117,5.0907726,4.8429565,4.5912104,4.3331013,4.001031,3.6039896,3.220344,2.4278183,1.4605765,1.0259773
10.281578,10.199798,9.976574,9.64512,9.238709,8.79068,8.33441,7.90173,7.508071,7.158996,6.8598757,6.614732,6.4166865,6.253362,6.1124573,5.984959,5.8661523,5.751652,5.638203,5.5241556,5.4066625,5.285558,5.1611876,5.0333385,4.902066,4.7674217,4.629543,4.4860277,4.3373094,4.186094,4.0324845,3.876781,3.701693,3.5241315,3.342449,3.1082568,2.8279817,2.5582113,2.001671,1.3240887,1.0248228
10.971326,10.936187,10.83557,10.676694,10.46681,10.213215,9.923254,9.604465,9.265932,8.917656,8.569642,8.23136,7.9078994,7.6020894,7.3166413,7.052641,6.809046,6.584599,6.377431,6.1848,6.002341,5.828246,5.6607437,5.49749,5.3368325,5.177272,5.0176697,4.854471,4.687332,4.51868,4.348187,4.17588,3.9826603,3.7868443,3.58649,3.328536,3.0199857,2.7225566,2.108036,1.3585061,1.0247136
13.52318,13.470345,13.321213,13.089874,12.790463,12.437173,12.044259,11.6259575,11.195721,10.766512,10.351268,9.961927,9.602314,9.2720995,8.970827,8.696606,8.445668,8.214082,7.9978185,7.792713,7.592092,7.393951,7.196826,6.998344,6.7972274,6.592449,6.3834057,6.1655354,5.939211,5.7088556,5.474582,5.2368793,4.967691,4.6946974,4.4155526,4.05356,3.6197004,3.2049696,2.380825,1.4136819,1.0246379
8.652697,8.62879,8.561485,8.457416,8.323233,8.165617,7.9912734,7.8068514,7.6181965,7.4306617,7.249579,7.0797687,6.921858,6.7743444,6.635689,6.504046,6.3771667,6.2527742,6.1288986,6.0039988,5.874808,5.7412543,5.603626,5.461502,5.314934,5.164026,5.0090084,4.846996,4.6786175,4.5072794,4.333205,4.1568274,3.9576342,3.7559054,3.5499377,3.2833345,2.9639802,2.6588051,2.0468655,1.3223145,1.0256039
11.382337,11.217348,10.780556,10.159282,9.440956,8.713083,8.063166,7.5712414,7.239864,7.0251517,6.8826294,6.770738,6.6719184,6.580751,6.4919767,6.4019117,6.3089175,6.2115088,6.1087193,6.0003185,5.8844886,5.76193,5.633323,5.4986563,5.3582444,5.212405,5.061532,4.903011,4.737541,4.5684566,4.3960433,4.2207828,4.0228224,3.8218114,3.6159744,3.3499222,3.0312328,2.7250478,2.1004436,1.3482494,1.0246375
11.637455,11.610932,11.533872,11.410044,11.243248,11.037323,10.796154,10.52384,10.22626,9.910358,9.583108,9.251268,8.919754,8.592506,8.273383,7.9651723,7.6692576,7.386827,7.1183276,6.8631535,6.6184773,6.3842974,6.1600876,5.9443736,5.7358065,5.5329785,5.3346605,5.136366,4.937477,4.740513,4.544671,4.349563,4.1329465,3.915614,3.6953442,3.4126258,3.0754418,2.7536128,2.108811,1.3442297,1.0285704
14.804641,14.712363,14.461317,14.090225,13.637881,13.1431465,12.644928,12.180098,11.764047,11.399262,11.0879965,10.8311825,10.619049,10.436437,10.268314,10.104087,9.938946,9.768519,9.589758,9.401476,9.199454,8.9850025,8.759895,8.524536,8.279671,8.025984,7.7642484,7.4895735,7.203238,6.911324,6.614288,6.3129244,5.9716086,5.6256294,5.2720265,4.813569,4.2643385,3.7397635,2.7056434,1.5013334,1.0253633
11.766086,11.74581,11.686156,11.588898,11.455828,11.288772,11.089594,10.860339,10.604507,10.326479,10.030674,9.7214775,9.402798,9.078277,8.751512,8.425641,8.1031885,7.786536,7.477559,7.17741,6.8847528,6.601376,6.328379,6.0656857,5.812968,5.5696793,5.3352027,5.105196,4.8793387,4.6602426,4.446971,4.2388434,4.0133452,3.791152,3.5700192,3.2913518,2.9624014,2.6517308,2.0409431,1.3232785,1.0327016
14.278621,14.180804,13.9172,13.532612,13.071914,12.580039,12.101948,11.679639,11.324138,11.027887,10.78305,10.581401,10.411584,10.260682,10.115942,9.968956,9.816988,9.657699,9.48935,9.311039,9.11882,8.913958,8.698015,8.471233,8.234268,7.98774,7.7324014,7.4635177,7.1823983,6.8950825,6.602096,6.3042965,5.9666686,5.6239905,5.2733197,4.8186107,4.2737246,3.75246,2.7194974,1.5102292,1.0246369
11.259553,11.238076,11.178009,11.085913,10.968365,10.831964,10.683331,10.528907,10.373077,10.218993,10.06978,9.9281025,9.792806,9.660809,9.529032,9.394754,9.255715,9.109692,8.9550085,8.790751,8.613255,8.423621,8.223259,8.012392,7.7916985,7.5618434,7.3235984,7.072683,6.810344,6.5421524,6.2686095,5.9905167,5.67554,5.355761,5.0283895,4.6043305,4.0962987,3.6095371,2.6383774,1.4935149,1.0246382
12.520507,12.3680105,11.960044,11.370955,10.6751995,9.947319,9.261886,8.688167,8.24015,7.898664,7.644042,7.456673,7.3175354,7.207947,7.109493,7.010636,6.9088206,6.8021197,6.689169,6.569396,6.440353,6.3029184,6.158227,6.0065656,5.8484006,5.6841393,5.5142674,5.3357544,5.149428,4.9591446,4.765225,4.5682106,4.3453465,4.119184,3.8877692,3.5881605,3.2291663,2.8851707,2.1922636,1.3680775,1.0246526
10.293571,10.256658,10.155056,10.002498,9.812737,9.5995655,9.376791,9.157657,8.949287,8.755126,8.578548,8.422244,8.283329,8.156104,8.034899,7.915296,7.7945065,7.6698713,7.5394125,7.402112,7.254849,7.09831,6.933518,6.760574,6.5799527,6.392119,6.1976333,5.9930754,5.7794027,5.561018,5.3383036,5.111887,4.8558326,4.5958257,4.329564,3.9851172,3.5725424,3.176535,2.3775961,1.4253868,1.024638
9.446947,9.433074,9.392284,9.3258295,9.234974,9.121006,8.985233,8.82909,8.65499,8.465944,8.264989,8.055116,7.8388314,7.618384,7.3959866,7.173504,6.9523277,6.733753,6.5187516,6.3078313,6.0997286,5.8954954,5.695788,5.500441,5.3092394,5.1218343,4.9378796,4.7541404,4.5705423,4.389413,4.2102356,4.0327234,3.83811,3.6438832,3.447995,3.19955,2.9048162,2.6225777,2.0444448,1.3407775,1.0280497
13.462633,13.453971,13.427744,13.383589,13.321155,13.240105,13.140122,13.020973,12.88308,12.727265,12.554383,12.365321,12.161064,11.942639,11.711078,11.467448,11.212847,10.948327,10.674929,10.393659,10.101833,9.802199,9.497195,9.187595,8.874273,8.557928,8.239239,7.9126234,7.5792184,7.245227,6.910757,6.5762086,6.203444,5.8297353,5.4520335,4.9679093,4.3911815,3.8433635,2.7730339,1.5299419,1.040111
12.923297,12.887423,12.788471,12.639467,12.453454,12.243501,12.022706,11.803177,11.586318,11.3671255,11.140542,10.902009,10.650984,10.388942,10.117366,9.837846,9.552082,9.261716,8.968323,8.673385,8.375364,8.076975,7.780432,7.486535,7.195987,6.909276,6.626784,6.344046,6.061747,5.7842836,5.511403,5.242991,4.95031,4.661016,4.372979,4.010016,3.5807805,3.1752617,2.3784592,1.4374627,1.0473598
13.72864,13.711046,13.658944,13.573356,13.455325,13.305923,13.126261,12.917603,12.682496,12.424264,12.146268,11.851865,11.544168,11.226152,10.900755,10.570634,10.238061,9.905188,9.573813,9.245238,8.917662,8.593453,8.274378,7.960753,7.652749,7.350303,7.0532823,6.7565546,6.4603424,6.1688313,5.881387,5.5976562,5.286967,4.978244,4.6685853,4.2764215,3.8120556,3.3709695,2.498699,1.4701928,1.0467029
10.18961,10.174104,10.12863,10.054756,9.954071,9.828186,9.67874,9.507508,9.317386,9.111942,8.894773,8.669399,8.438636,8.204917,7.9706335,7.7376995,7.5073824,7.2808394,7.058829,6.8415413,6.6271515,6.4164968,6.210005,6.007198,5.8076196,5.610703,5.415943,5.219566,5.0214496,4.824337,4.6277137,4.431375,4.2136993,3.995027,3.7730606,3.4890218,3.1506155,2.8261292,2.165915,1.3703421,1.0258374
9.809605,9.786074,9.718913,9.613282,9.474355,9.307331,9.1174345,8.9099045,8.689817,8.462159,8.23192,8.003774,7.7796206,7.5599465,7.345198,7.135544,6.930777,6.7306166,6.534731,6.34272,6.152387,5.9642673,5.7787747,5.5955195,5.4142394,5.2346044,5.056335,4.8761525,4.6941147,4.5128584,4.3320217,4.1514926,3.951538,3.750829,3.5473104,3.287196,2.9774625,2.6806521,2.0754607,1.344308,1.0261449
12.451923,12.402712,12.26551,12.05599,11.789866,11.482901,11.1509,10.809352,10.470073,10.142652,9.836613,9.560386,9.313507,9.091007,8.887872,8.699243,8.520448,8.346853,8.174664,8.001265,7.8215523,7.635312,7.4430156,7.2440968,7.038654,6.8268666,6.609081,6.381098,6.143822,5.9021807,5.6564813,5.407337,5.1253133,4.8395185,4.5475154,4.1689262,3.7153056,3.2821276,2.4249957,1.4233176,1.0249892
10.644455,10.63771,10.617517,10.583945,10.537066,10.476963,10.403733,10.3175335,10.219029,10.109194,9.98902,9.859475,9.721225,9.574773,9.420624,9.259157,9.090577,8.9150505,8.732705,8.5436,8.344823,8.137922,7.924303,7.7040815,7.4776273,7.245238,7.007307,6.7591496,6.5016613,6.2401056,5.974706,5.7060328,5.4021235,5.094475,4.780441,4.3732557,3.8854742,3.4202666,2.5049524,1.4412808,1.0248846
11.158698,11.155197,11.144244,11.125169,11.097304,11.05999,11.012576,10.954453,10.8853245,10.805081,10.713637,10.610922,10.496887,10.371504,10.234747,10.086655,9.927334,9.756876,9.575456,9.383361,9.178033,8.961262,8.734756,8.498973,8.254634,8.002369,7.7428765,7.471676,7.1898975,6.903057,6.6115026,6.315897,5.982848,5.6451674,5.299741,4.8541756,4.321288,3.809329,2.777909,1.5488865,1.0286238
13.776097,13.641371,13.279544,12.754207,12.129043,11.467817,10.834334,10.288126,9.844159,9.490657,9.215428,9.005776,8.844973,8.7142935,8.595255,8.4759655,8.353148,8.224136,8.087052,7.941137,7.783377,7.614811,7.436808,7.2497225,7.0541654,6.8506875,6.639933,6.418248,6.1866837,5.9499855,5.708563,5.46309,5.185583,4.9037275,4.6149893,4.241661,3.7945962,3.3650918,2.4977226,1.4627006,1.0246392
9.324536,9.316392,9.292244,9.252525,9.197676,9.128143,9.044393,8.946952,8.836919,8.71573,8.584842,8.445682,8.299326,8.146667,7.98859,7.825815,7.6588373,7.488102,7.31396,7.136618,6.954044,6.7674875,6.5780272,6.385753,6.1909018,5.993629,5.7941384,5.588795,5.378169,5.166088,4.952573,4.7378907,4.497624,4.2555666,4.009574,3.6931374,3.315302,2.954525,2.233514,1.3798203,1.0274435
10.712333,10.678014,10.580523,10.428066,10.228887,9.9912615,9.723514,9.434032,9.131515,8.824827,8.522834,8.233799,7.9610558,7.7054095,7.4675746,7.247137,7.0422053,6.8507447,6.6704845,6.4988265,6.331338,6.1667404,6.0039673,5.8412657,5.677586,5.512018,5.3439593,5.16988,4.9898963,4.807157,4.6216154,4.43354,4.2215543,4.006526,3.7864738,3.5022154,3.1618428,2.8348215,2.1689606,1.368333,1.0246423
11.930157,11.897606,11.803371,11.652597,11.450462,11.202188,10.913051,10.588581,10.23641,9.865431,9.484564,9.102423,8.725028,8.357041,8.003012,7.6660748,7.347496,7.0483065,6.768613,6.5072126,6.2606516,6.0283027,5.8089914,5.600615,5.401285,5.209101,5.022417,4.836513,4.650489,4.466611,4.283949,4.1020346,3.8994148,3.696101,3.490038,3.2244225,2.907081,2.6051333,2.0062435,1.30417,1.0250599
12.787683,12.746876,12.636304,12.473751,12.277023,12.063947,11.8523655,11.658825,11.486063,11.328536,11.180595,11.036858,10.894187,10.7505865,10.604074,10.452725,10.294687,10.12811,9.951575,9.764272,9.5620165,9.346213,9.118468,8.878953,8.628383,8.3674755,8.097078,7.812087,7.5139413,7.209189,6.8984213,6.5825787,6.2240877,5.8603377,5.4882703,5.005268,4.4263134,3.873398,2.7854645,1.5212578,1.0246365
13.596831,13.572503,13.502437,13.391022,13.242671,13.061832,12.852992,12.62077,12.3708105,12.109366,11.842704,11.576727,11.314303,11.056745,10.805289,10.560193,10.320409,10.084756,9.851803,9.619757,9.383733,9.143758,8.8999195,8.651054,8.39669,8.136424,7.870142,7.5925627,7.3043995,7.0111933,6.713121,6.410781,6.069286,5.7229066,5.36851,4.910221,4.3615866,3.835478,2.7837088,1.5407389,1.0269731
